,episode,shot,caption
9802,5544574287152993687.mp4,1575,a man is kissing a woman on the cheek
9803,5544574287152993687.mp4,1576,a man and a woman are talking to each other
9804,5544574287152993687.mp4,1577,a man is dancing in a room with a lot of people
9805,5544574287152993687.mp4,1578,a man is sitting in a chair and smiling
9806,5544574287152993687.mp4,1579,a man is talking to a woman and she is smiling
9807,5544574287152993687.mp4,1580,a man is sitting in a chair and smiling
9808,5544574287152993687.mp4,1581,a man is talking to a woman and she is smiling
9809,5544574287152993687.mp4,1582,a man is sitting on a couch and talking
9810,5544574287152993687.mp4,1583,a woman is talking to a man and he is smiling
9811,5544574287152993687.mp4,1584,a man is sitting in a chair and smiling
9812,5544574287152993687.mp4,1585,a woman is talking to a man and he is smiling
9813,5544574287152993687.mp4,1586,a man is sitting in a chair and smiling
9814,5544574287152993687.mp4,1587,a woman is talking to a man and he is smiling
9815,5544574287152993687.mp4,1588,a man is sitting in a chair and smiling
9816,5544574287152993687.mp4,1589,a man is sitting in a chair and smiling
9817,5544574287152993687.mp4,1590,a woman is talking to a man and he is smiling
9818,5544574287152993687.mp4,1591,a man is sitting in a chair and smiling
9819,5544574287152993687.mp4,1592,a woman is talking to a man and he is smiling
9820,5544574287152993687.mp4,1593,a man is sitting in a room and talking
9821,5544574287152993687.mp4,1594,a man and a woman are talking to each other
9822,5544574287152993687.mp4,1595,a man is looking at something and then looks away
9823,5544574287152993687.mp4,1596,a woman is talking to a man and he is smiling
9824,5544574287152993687.mp4,1597,a man is looking at something and then looks away
9825,5544574287152993687.mp4,1598,a woman is talking to a man and he is smiling
9826,5544574287152993687.mp4,1599,a man is looking at something and then looks away
9827,5544574287152993687.mp4,1600,a man is sitting on a couch and smiling
9828,5544574287152993687.mp4,1601,a man is kissing a woman s hand
9829,5544574287152993687.mp4,1602,a man is sitting on a couch and smiling
9830,5544574287152993687.mp4,1603,a man and a woman are kissing each other
9831,5544574287152993687.mp4,1604,a man is kissing a woman on the forehead
9832,5544574287152993687.mp4,1605,a man is talking to a woman and she is smiling
9833,5544574287152993687.mp4,1606,a woman is sitting on a couch and smiling
9834,5544574287152993687.mp4,1607,a woman is dancing and singing in a room
9835,5544574287152993687.mp4,1608,a woman is dancing in a room
9836,5544574287152993687.mp4,1609,a woman is dancing and singing in a room
9837,5544574287152993687.mp4,1610,a woman is dancing in a room
9838,5544574287152993687.mp4,1611,a man is smiling and laughing at something
9839,5544574287152993687.mp4,1612,a woman is dancing in a room
9840,5544574287152993687.mp4,1613,a man is looking at something and then looks away
9841,5544574287152993687.mp4,1614,a man is walking through a room with a lot of people
9842,5544574287152993687.mp4,1615,a person is standing on a skateboard on a sidewalk
9843,5544574287152993687.mp4,1616,a man is dancing in a room with a woman
9844,5544574287152993687.mp4,1617,a man is dancing in a parking lot
9845,5544574287152993687.mp4,1618,a woman is looking at something and smiling
9846,5544574287152993687.mp4,1619,a woman is singing and dancing in a room
9847,5544574287152993687.mp4,1620,a man is singing and dancing in front of a crowd
9848,5544574287152993687.mp4,1621,a man is driving a car and <unk>
9849,5544574287152993687.mp4,1622,a man is singing and dancing on stage
9850,5544574287152993687.mp4,1623,a car is driving down a road at night
9851,5544574287152993687.mp4,1624,a man is riding a motorcycle and is talking to another man
9852,5544574287152993687.mp4,1625,a man is dancing in front of a crowd
9853,5544574287152993687.mp4,1626,a man is dancing in front of a crowd
9854,5544574287152993687.mp4,1627,a man and a woman are kissing in a hallway
9855,5544574287152993687.mp4,1628,a woman is talking to a man and he looks away
9856,5544574287152993687.mp4,1629,a man is kissing a woman s forehead
9857,5544574287152993687.mp4,1630,a woman is sitting on a bed and talking
9858,5544574287152993687.mp4,1631,a woman is dancing in a room
9859,5544574287152993687.mp4,1632,a man is looking at a painting on a wall
9860,5544574287152993687.mp4,1633,a cat is jumping into a room and falls
9861,5544574287152993687.mp4,1634,a person is holding a cell phone in their hand
9862,5544574287152993687.mp4,1635,a woman is looking at something and smiling
9863,5544574287152993687.mp4,1636,a man is walking through a door with his mouth open
9864,5544574287152993687.mp4,1637,a man is looking at something and then looks away
9865,5544574287152993687.mp4,1638,a man is sitting in a chair and looking at a computer
9866,5544574287152993687.mp4,1639,a man pouring wine into a wine glass
9867,5544574287152993687.mp4,1640,a woman is kissing a man on the cheek
9868,5544574287152993687.mp4,1641,a group of people sitting at a table with drinks in front of them
9869,5544574287152993687.mp4,1642,a woman is kissing a man on the cheek
9870,5544574287152993687.mp4,1643,a man is dancing in a room with other people
9871,5544574287152993687.mp4,1644,a woman is drinking wine in a wine glass
9872,5544574287152993687.mp4,1645,a woman is talking to a man and he is smiling
9873,5544574287152993687.mp4,1646,a man is dancing in front of a group of people
9874,5544574287152993687.mp4,1647,a man is kissing a woman on the cheek
9875,5544574287152993687.mp4,1648,a man is dancing in front of a woman
9876,5544574287152993687.mp4,1649,a man is dancing in front of a group of people
9877,5544574287152993687.mp4,1650,a woman is looking at a man and smiling
9878,5544574287152993687.mp4,1651,a woman is talking to a man and he looks away
9879,5544574287152993687.mp4,1652,a man is talking to a woman and she is smiling
9880,5544574287152993687.mp4,1653,a man is looking at something and then looks away
9881,5544574287152993687.mp4,1654,a woman is talking to a man and he is smiling
9882,5544574287152993687.mp4,1655,a woman is looking at a man and talking to him
9883,5544574287152993687.mp4,1656,a woman is talking to a man and he is smiling
9884,5544574287152993687.mp4,1657,a woman is talking to a man and he is smiling
9885,5544574287152993687.mp4,1658,a woman is looking at a man and smiling
9886,5544574287152993687.mp4,1659,a woman is looking at a man and smiling
9887,5544574287152993687.mp4,1660,a woman is smiling and talking to someone
9888,5544574287152993687.mp4,1661,a man is dancing in front of a group of people
9889,5544574287152993687.mp4,1662,a woman is talking to a man and he looks away
9890,5544574287152993687.mp4,1663,a man is walking through a room and then he stops
9891,5544574287152993687.mp4,1664,a woman is talking to a man and he is smiling
9892,5544574287152993687.mp4,1665,a man is dancing in front of a group of people
9893,5544574287152993687.mp4,1666,a man is dancing in a room with a lot of people
9894,5544574287152993687.mp4,1667,a man is dancing in front of a group of people
9895,5544574287152993687.mp4,1668,a man is pouring wine into a glass
9896,5544574287152993687.mp4,1669,a woman is pouring wine into a glass
9897,5544574287152993687.mp4,1670,a woman is talking to a man and he is smiling
9898,5544574287152993687.mp4,1671,a man is dancing in front of a group of people
9899,5544574287152993687.mp4,1672,a woman is talking to a man and he is smiling
9900,5544574287152993687.mp4,1673,a woman is dancing in front of a group of people
9901,5544574287152993687.mp4,1674,a woman is talking to a man and he is talking to her
9902,5544574287152993687.mp4,1675,a woman is dancing in front of a crowd
9903,5544574287152993687.mp4,1676,a man is talking to another man who is sitting in a chair
9904,5544574287152993687.mp4,1677,a man is talking to a woman in front of a crowd
9905,5544574287152993687.mp4,1678,a man is dancing in a room with other people
9906,5544574287152993687.mp4,1679,a man is talking to a woman while she is talking to him
9907,5544574287152993687.mp4,1680,a man is dancing in front of a group of people
9908,5544574287152993687.mp4,1681,a woman is talking to a man and he is smiling
9909,5544574287152993687.mp4,1682,a woman is sitting at a bar and smiling
9910,5544574287152993687.mp4,1683,a woman is talking to a man and he is smiling
9911,5544574287152993687.mp4,1684,a man is talking to a woman and she is smiling
9912,5544574287152993687.mp4,1685,a woman is talking to a man and he is smiling
9913,5544574287152993687.mp4,1686,a man is walking through a room with a lot of people
9914,5544574287152993687.mp4,1687,a man in a red shirt is sitting on a bed
9915,5544574287152993687.mp4,1688,a man is laying on a bed and talking
9916,5544574287152993687.mp4,1689,a man is dancing in a room with a red curtain
9917,5544574287152993687.mp4,1690,a man is holding a gun and a woman is dancing
9918,5544574287152993687.mp4,1691,a person holding a smart device in their hands
9919,5544574287152993687.mp4,1692,a person holding a cell phone in their hand
9920,5544574287152993687.mp4,1693,a person holding a smart device in their hands
9921,5544574287152993687.mp4,1694,a person holding a cell phone in their hand
9922,5544574287152993687.mp4,1695,a person holding a cell phone in their hand
9923,5544574287152993687.mp4,1696,a man is dancing in a room with a lot of people
9924,5544574287152993687.mp4,1697,a man is walking through a door and then falls
9925,5544574287152993687.mp4,1698,a woman is sitting on a couch and smiling
9926,5544574287152993687.mp4,1699,a woman with long hair is smiling and talking
9927,5544574287152993687.mp4,1700,a woman is sitting on a couch and smiling
9928,5544574287152993687.mp4,1701,a man is dancing in front of a mirror
9929,5544574287152993687.mp4,1702,a man is standing in a room with a suit on
9930,5544574287152993687.mp4,1703,a woman is talking to a man and he is smiling
9931,5544574287152993687.mp4,1704,a man is walking in a room with a lot of people
9932,5544574287152993687.mp4,1705,a man is walking in a room with a serious look on his face
9933,5544574287152993687.mp4,1706,a woman is talking to a man and he is smiling
9934,5544574287152993687.mp4,1707,a man and a woman are walking down a hallway
9935,5544574287152993687.mp4,1708,a woman is smiling and making a face
9936,5544574287152993687.mp4,1709,a woman is smiling and waving her hand
9937,5544574287152993687.mp4,1710,a man is kissing a woman s hand
9938,5544574287152993687.mp4,1711,a man is looking at something and then looks away
9939,5544574287152993687.mp4,1712,a woman is talking to a man and he is smiling
9940,5544574287152993687.mp4,1713,a man is looking at something and then looks away
9941,5544574287152993687.mp4,1714,a woman is smiling and waving her hand
9942,5544574287152993687.mp4,1715,a man is looking at something and then looks away
9943,5544574287152993687.mp4,1716,a woman is talking to a man and he is smiling
9944,5544574287152993687.mp4,1717,a man is smiling and laughing at something
9945,5544574287152993687.mp4,1718,a woman is talking to a man and he is talking on the phone
9946,5544574287152993687.mp4,1719,a man is kissing a woman on the cheek
9947,5544574287152993687.mp4,1720,a man is walking in a room with a lot of people
9948,5544574287152993687.mp4,1721,a woman is dancing in front of a mirror
